h3_cell,road_count,total_length_m,avg_lat,avg_lon,primary_ratio
873831b25ffffff,293,1949466.33,34.860662,-2.428568,0.65
873929309ffffff,21,57966.78,42.189507,-2.529168,1.00
8759b1846ffffff,6,262931.44,14.915914,-2.649018,0.00
87390bd6dffffff,40,133700.72,38.617145,-2.521307,0.00
875569545ffffff,27,156753.80,18.299070,-2.500332,0.00
873908a53ffffff,9,73197.31,39.483768,-2.542779,0.00
8759a4618ffffff,39,741485.19,16.807354,-2.462105,0.00
877523572ffffff,13,954711.42,8.712985,-2.303648,1.00
87752226dffffff,15,1101590.11,8.885947,-2.367711,1.00
87752299dffffff,21,119132.56,9.696592,-2.534487,0.00
873976910ffffff,1396,1810143.95,41.750157,-2.484513,0.22
877501aa6ffffff,267,487463.96,6.842422,-2.433117,0.00
8738240dcffffff,346,677298.46,37.127350,-2.450525,0.00
87750125cffffff,15,134282.24,6.425853,-2.479664,0.00
873885b2affffff,2,448597.40,27.907788,-2.791225,1.00
8755690b4ffffff,20,764579.58,18.245087,-2.443365,0.00
87390bcc9ffffff,296,2095607.80,38.275847,-2.416632,0.13
877508d35ffffff,143,312895.31,5.813015,-2.451192,0.00
87390b425ffffff,384,1348337.67,38.087242,-2.470177,0.00
877508003ffffff,12,173508.57,5.292362,-2.372959,0.00
8759b3262ffffff,759,954122.75,13.577370,-2.480568,0.00
877508d18ffffff,23,203854.47,5.732334,-2.488631,1.00
875995473ffffff,45,158486.45,12.546206,-2.456054,0.00
875992235ffffff,12,585247.88,10.970413,-2.651747,1.00
87752299cffffff,25,227907.72,9.707626,-2.546643,0.00
875990773ffffff,39,577437.76,11.673002,-2.509080,1.00
87390822bffffff,241,1071425.18,39.152397,-2.452533,0.00
87750576effffff,83,2195002.85,7.492149,-2.403165,1.00
87390d051ffffff,135,688046.33,40.220001,-2.400615,0.00
875986d24ffffff,11,291244.29,13.993133,-2.491932,1.00
8775229a1ffffff,28,413478.82,9.751884,-2.478571,0.00
8759b3209ffffff,22,45033.59,13.525287,-2.514848,0.00
875993c94ffffff,28,110950.57,11.040116,-2.466339,0.61
8759a0503ffffff,2,50294.99,16.206350,-2.278891,0.00
8739292ceffffff,5,109343.95,41.935607,-2.340427,1.00
8759a5c8cffffff,24,5899438.38,17.296770,-2.008122,0.00
8759b1601ffffff,26,269336.06,14.169163,-2.473556,0.00
877501346ffffff,55,352092.11,6.584422,-2.421420,0.00
87392920bffffff,393,1173468.38,42.039295,-2.418198,0.04
873831a02ffffff,66,1700731.92,34.638048,-2.299531,1.00
8759a4b63ffffff,20,1016488.71,17.696490,-2.340419,0.00
875995970ffffff,35,253026.16,13.304615,-2.467012,0.00
8759a46e4ffffff,7,105076.40,16.817159,-2.423152,0.00
8759a460cffffff,8,1966479.46,16.873080,-2.444172,0.00
8759b1623ffffff,80,219711.67,14.203433,-2.496643,0.00
8759906c4ffffff,46,856200.00,11.445625,-2.430204,0.33
8739082c6ffffff,447,1240185.81,38.996558,-2.420899,0.06
87750c4d5ffffff,8,318119.88,6.113215,-2.482355,0.00
8759b16e5ffffff,27,735680.63,14.112805,-2.415541,0.00
8759a484bffffff,14,711542.09,17.590210,-2.549640,0.00
87397648cffffff,387,635194.78,40.816632,-2.457541,0.00
8739761b3ffffff,61,685445.29,41.247483,-2.367425,0.00
873976d4affffff,67,136240.43,41.466727,-2.508116,0.22
877522972ffffff,21,406396.57,9.668114,-2.337033,0.00
8759b32c6ffffff,41,357216.77,13.412324,-2.515871,0.61
8775051b6ffffff,84,515936.24,7.903243,-2.476228,0.19
87750182bffffff,56,2036576.13,7.107730,-2.399821,1.00
875986ca3ffffff,170,343381.11,13.708642,-2.417686,0.02
873815422ffffff,31,348704.83,32.143981,-2.506564,0.00
8775012ebffffff,48,423259.26,6.421297,-2.541376,0.00
87397691effffff,445,1041578.95,41.735120,-2.443201,0.00
877505c72ffffff,10,208897.56,8.000049,-2.442726,0.90
875992251ffffff,12,100341.31,10.906412,-2.481001,0.00
87381552bffffff,68,2108187.83,32.264799,-2.530921,0.00
87750132bffffff,43,15993.97,6.643199,-2.440671,0.07
877505ceeffffff,53,84630.87,7.949100,-2.492128,0.00
877526018ffffff,1,38677.25,10.176865,-2.361112,0.00
8738ae310ffffff,5,1121493.50,28.494119,-2.299511,1.00
87390b413ffffff,384,1703204.26,37.949736,-2.481476,0.00
873824070ffffff,143,575307.99,37.320678,-2.463303,0.00
877526ce3ffffff,11,169272.03,10.470458,-2.495550,0.91
87390d0ceffffff,132,427448.93,40.100050,-2.412398,0.00
875993536ffffff,27,750720.37,10.961666,-2.399461,0.44
877526131ffffff,7,193456.69,10.374430,-2.292489,1.00
8759b1041ffffff,66,743403.20,14.549382,-2.472891,0.00
877505286ffffff,40,578325.40,7.388558,-2.369688,1.00
87390d153ffffff,49,365532.75,40.319562,-2.535449,0.00
8759a050effffff,2,50294.99,16.219867,-2.262240,0.00
875569198ffffff,17,714116.55,18.261890,-2.410611,0.00
875986595ffffff,5,29712.76,13.412485,-2.386712,1.00
87390b421ffffff,362,1401089.13,38.072302,-2.457032,0.00
8738ae85dffffff,22,221577.16,28.860329,-2.562066,1.00
87382415dffffff,194,380679.78,37.407846,-2.486296,0.00
87750180dffffff,56,2036576.13,7.092704,-2.414706,1.00
877526ce6ffffff,4,67474.10,10.501274,-2.501860,1.00
8738158a9ffffff,5,36046.19,32.743285,-2.349853,1.00
877526da8ffffff,16,257703.01,10.677532,-2.508489,1.00
873831badffffff,203,517672.47,34.705258,-2.419872,0.00
8759a240bffffff,78,609942.06,15.147620,-2.469725,0.19
87593418bffffff,4,427244.84,21.907907,-1.981452,1.00
8759a46f1ffffff,86,433588.50,16.753893,-2.421298,0.00
877526095ffffff,28,251503.96,10.225343,-2.500189,1.00
877501260ffffff,34,162171.49,6.477254,-2.414607,1.00
873929ac8ffffff,1303,1340671.01,42.325294,-2.497647,0.03
8739768b6ffffff,284,728612.52,41.529226,-2.483149,0.06
87750124bffffff,35,626453.10,6.384697,-2.441967,0.00
8759a2bb3ffffff,61,2023447.46,15.714429,-2.243831,0.00
873929353ffffff,112,557729.96,42.148621,-2.468055,0.00
87599519bffffff,67,294485.39,12.725656,-2.423076,0.16
87599068affffff,10,148083.09,11.383839,-2.508836,0.00
877526d89ffffff,16,331616.42,10.622667,-2.527384,1.00
873815c9bffffff,28,868077.34,32.278050,-2.667609,0.00
877526ccdffffff,8,55366.30,10.404661,-2.474788,0.00
875990b83ffffff,42,432114.68,12.150228,-2.540033,0.00
87390b420ffffff,110,645725.28,38.061379,-2.480657,0.00
87750862affffff,10,185565.79,5.081830,-2.556332,1.00
87750c406ffffff,51,498995.34,6.238257,-2.425378,0.00
877505133ffffff,5,145782.19,7.866211,-2.331289,1.00
873908371ffffff,93,449933.99,39.288676,-2.500433,0.00
875990a2dffffff,20,186601.26,12.234406,-2.382989,1.00
8759b171dffffff,9,97515.26,14.262084,-2.567701,1.00
873976405ffffff,642,496778.60,40.976248,-2.443562,0.31
875986ca6ffffff,83,259581.48,13.720188,-2.444578,0.00
87599581effffff,13,85301.41,13.116282,-2.464464,0.00
87752608effffff,18,200572.83,10.179738,-2.465787,0.28
8755690d6ffffff,2,31640.98,18.085536,-2.407599,0.00
8759a4b24ffffff,47,570292.36,17.713952,-2.510513,0.00
8759a292cffffff,46,721336.47,16.007447,-2.507913,0.00
875995899ffffff,42,179269.57,12.984334,-2.456621,0.00
8775057adffffff,37,896184.92,7.581185,-2.590998,1.00
87392964dffffff,31,1116445.51,41.786631,-2.548120,0.00
87750eb59ffffff,5,181352.96,5.942566,-2.506475,1.00
87390d0ddffffff,88,424335.71,40.079443,-2.415521,0.03
8738100ebffffff,6,136149.32,31.301929,-2.419743,1.00
873976489ffffff,189,457665.64,40.804048,-2.413354,0.00
875990a30ffffff,57,79011.96,12.191247,-2.472476,0.00
873974da1ffffff,14,50828.93,42.415306,-2.382332,0.00
8775012adffffff,45,1283306.11,6.546252,-2.597717,1.00
877505c5cffffff,29,66623.52,7.938951,-2.417950,0.00
87390b508ffffff,228,1366532.64,38.126885,-2.512155,0.35
873824b0affffff,19,266564.43,37.698220,-2.332316,1.00
87556d50affffff,1,132296.60,19.316004,-2.262841,0.00
8759a4b26ffffff,5,64614.80,17.699953,-2.509906,0.00
87599226bffffff,12,585247.88,10.965201,-2.421424,1.00
875990b70ffffff,86,393535.14,12.316331,-2.423709,0.00
8759a4b08ffffff,24,1085077.57,17.635223,-2.425892,0.00
8738100d3ffffff,2,45383.11,31.201693,-2.492254,1.00
87752358dffffff,88,561127.03,8.727749,-2.442302,0.00
873833256ffffff,11,51321.46,33.204600,-2.422031,1.00
877522b9affffff,175,2036547.18,9.340212,-2.438957,0.11
8739292d5ffffff,111,158101.36,41.920647,-2.420158,0.24
8738104ddffffff,1,96118.73,30.909619,-2.729134,1.00
873815c73ffffff,35,379033.81,32.520084,-2.519983,0.00
875995973ffffff,30,434654.88,13.291275,-2.446318,0.00
873908222ffffff,71,796961.97,39.155690,-2.548685,0.04
8775228c1ffffff,8,55764.56,9.480582,-2.462434,0.00
875986d04ffffff,30,442758.97,13.935389,-2.462749,0.00
877526c5effffff,22,59273.72,10.440157,-2.434929,0.00
87752a48bffffff,30,1051911.97,6.965277,-2.217496,1.00
877501a9affffff,126,589358.98,6.760435,-2.503133,0.22
8738246a4ffffff,166,88276.85,36.827040,-2.503575,0.48
8759865b0ffffff,213,324929.07,13.435720,-2.417881,0.00
8738240d6ffffff,182,1408059.93,37.113281,-2.525245,0.45
8759b335cffffff,20,91056.81,13.630252,-2.536179,0.00
87390b4d2ffffff,36,252983.79,37.827728,-2.389229,0.00
877501388ffffff,44,814683.77,6.624745,-2.602856,0.00
87390b419ffffff,40,1245786.40,37.952398,-2.408882,0.85
873885b02ffffff,4,897194.80,27.859305,-2.829682,1.00
877522811ffffff,62,105385.57,9.616300,-2.472588,0.00
8759a2880ffffff,36,587142.44,15.690162,-2.485566,0.00
8738151a2ffffff,7,188774.54,32.444400,-2.390175,0.00
875995543ffffff,1,900.72,12.635913,-2.489039,0.00
873909d30ffffff,14,55708.66,39.586847,-2.399696,0.00
8759a292affffff,93,2029871.44,15.974898,-2.510005,0.00
87752281cffffff,17,36119.08,9.589299,-2.454036,0.00
87752224effffff,3,24680.84,8.861807,-2.429423,0.00
87390d054ffffff,300,1152129.38,40.236811,-2.448053,0.41
873929371ffffff,984,1582074.47,42.226951,-2.487181,0.15
873815402ffffff,28,638534.76,32.088393,-2.479472,0.00
877508daeffffff,17,1030783.96,5.770903,-2.550259,1.00
877526c11ffffff,46,852826.19,10.572285,-2.511772,0.46
8738ac955ffffff,5,112292.77,30.019772,-2.339447,1.00
877508981ffffff,15,909515.26,5.632311,-2.230235,1.00
87390d064ffffff,463,1421850.57,40.339346,-2.430097,0.17
87381425bffffff,36,1746973.59,32.122678,-2.725114,0.00
877505701ffffff,13,184935.19,7.587681,-2.519570,1.00
875990054ffffff,3,107931.29,11.901230,-2.551799,1.00
877526129ffffff,3,116031.75,10.305708,-2.235786,0.00
87599555dffffff,73,151324.29,12.630146,-2.484866,0.14
87599519effffff,19,107296.44,12.739149,-2.461620,0.00
8755690b6ffffff,22,810814.52,18.240361,-2.456700,0.00
87390b544ffffff,148,739145.52,38.176981,-2.417014,0.00
8775228a0ffffff,34,332848.78,9.646947,-2.533745,0.00
877508766ffffff,11,208112.27,5.143069,-2.445135,0.00
877526152ffffff,24,928254.04,10.239040,-2.270552,0.00
873929620ffffff,26,936373.65,41.804368,-2.861697,0.00
8738104e3ffffff,2,192237.45,30.970454,-2.770267,1.00
8759b334affffff,648,625918.75,13.627932,-2.502655,0.00
87750c692ffffff,126,317724.00,5.895035,-2.476583,0.00
87750c499ffffff,15,236929.20,6.173017,-2.562801,1.00
8759a58a1ffffff,14,3441339.06,17.626427,-1.792594,0.00
877508015ffffff,1,13083.90,5.337135,-2.412794,0.00
875916095ffffff,9,2212289.39,18.129707,-1.325259,0.00
875568a64ffffff,11,94544.22,18.880783,-2.425807,0.00
87750c5a8ffffff,27,328257.86,6.320649,-2.448529,0.00
877526193ffffff,5,64399.50,10.323910,-2.481709,0.00
877505cc5ffffff,97,334428.05,7.952704,-2.509473,0.00
8738aeb80ffffff,27,52606.43,28.770207,-2.490281,0.85
873885080ffffff,7,1570090.91,27.274222,-3.036309,1.00
875995cd8ffffff,14,336875.25,12.731542,-2.575814,0.00
87382249affffff,473,2645196.13,34.824549,-2.502522,0.00
8738224a2ffffff,27,478987.41,34.946343,-2.557034,1.00
87382478affffff,50,65692.13,36.833564,-2.511842,0.52
8759b1a32ffffff,15,273685.43,14.809467,-2.465564,0.00
8738332f2ffffff,140,3330872.55,33.083034,-2.489554,0.00
875569280ffffff,13,660717.66,17.791341,-2.282069,0.00
877501265ffffff,33,157401.74,6.487787,-2.406434,1.00
87382415effffff,62,265245.65,37.375939,-2.516001,0.05
87750c4d9ffffff,3,119294.96,6.064034,-2.464343,0.00
8739769a1ffffff,285,527682.43,41.707397,-2.506014,0.06
8759160a3ffffff,8,1966479.46,18.195177,-1.310712,0.00
87390db33ffffff,68,242891.27,40.676818,-2.433806,0.00
877505548ffffff,12,251171.77,7.778976,-2.552367,1.00
877501a85ffffff,95,162471.23,6.792045,-2.437986,0.16
87390b895ffffff,544,1105361.08,38.555891,-2.426753,0.00
8759a46e3ffffff,13,262767.68,16.787397,-2.395299,0.00
87392922affffff,233,834972.38,42.089354,-2.470506,0.00
875990aacffffff,101,92088.72,12.101204,-2.448108,0.25
87381542effffff,9,101236.89,32.149293,-2.457173,0.00
8738332d5ffffff,1,13658.44,33.069139,-2.438022,0.00
875986d9affffff,104,420565.50,13.720277,-2.490811,0.00
875565841ffffff,2,213622.42,21.973574,-2.585649,1.00
87382470dffffff,1642,2787400.90,37.025585,-2.442042,0.13
8759958a9ffffff,61,574924.04,13.081370,-2.448214,0.28
873929674ffffff,3,108043.11,41.809278,-2.737532,0.00
8759a405dffffff,4,60481.44,17.220331,-2.461687,0.00
87381558dffffff,22,973016.26,32.086914,-2.569585,0.00
873908271ffffff,7,210607.72,39.167332,-2.375861,1.00
87382416affffff,368,606177.38,37.464610,-2.488665,0.00
873824766ffffff,51,433966.07,37.092831,-2.394601,0.92
877508d74ffffff,50,784528.55,5.721644,-2.385573,1.00
8759a5d5effffff,23,5653628.45,17.506493,-1.942694,0.00
8759951a9ffffff,39,120323.65,12.831746,-2.405078,0.00
873822400ffffff,234,930381.55,35.057792,-2.465660,0.00
873908669ffffff,34,380553.53,38.876508,-2.562581,0.00
875995464ffffff,215,524388.37,12.616657,-2.447296,0.00
877523096ffffff,15,1101590.11,8.586430,-2.227348,1.00
873909da9ffffff,18,429563.27,39.471621,-2.310056,1.00
87390b99dffffff,2568,3658163.63,38.666752,-2.485444,0.09
8759a24ceffffff,71,249872.05,15.050103,-2.414490,0.00
87390828cffffff,56,490797.81,38.983146,-2.522688,1.00
8759b1768ffffff,43,282941.23,14.339713,-2.420242,0.00
8775081abffffff,61,263854.92,5.401584,-2.420720,0.00
873976425ffffff,1744,1058092.66,41.035882,-2.465655,0.26
873831630ffffff,83,272036.02,33.955956,-2.482733,0.00
873908a73ffffff,9,61193.62,39.541760,-2.558953,1.00
877522370ffffff,13,42127.99,9.063258,-2.415037,0.00
873822483ffffff,515,489924.93,34.885805,-2.506958,0.05
8759a46d5ffffff,76,249065.32,16.725116,-2.415910,1.00
87390822effffff,206,738255.58,39.172393,-2.496526,0.00
8738ae735ffffff,2,448597.40,28.244754,-2.587130,1.00
875990650ffffff,2,60803.37,11.516535,-2.411396,1.00
877501904ffffff,8,116939.05,7.275875,-2.402578,0.00
877508996ffffff,15,909515.26,5.687919,-2.310842,1.00
8759958a3ffffff,2,3928.46,13.063833,-2.512548,0.00
877526725ffffff,413,729277.89,10.125324,-2.465059,0.02
877522222ffffff,307,1101283.97,9.044581,-2.509487,0.00
873908a6dffffff,221,975113.92,39.615600,-2.455281,0.00
87383170dffffff,104,403397.12,34.077730,-2.448783,0.00
87556586affffff,1,106811.21,21.972539,-2.564063,1.00
877505643ffffff,61,521459.66,7.356156,-2.498164,0.00
8759a24c0ffffff,41,215113.28,15.060916,-2.443462,0.00
8759b1670ffffff,64,877881.06,14.200754,-2.409251,0.00
873824a14ffffff,2,64993.52,37.595555,-2.326682,1.00
87599590affffff,7,12874.32,13.243822,-2.498786,0.00
8739082d6ffffff,184,660212.09,38.953751,-2.458898,0.00
875993d9effffff,61,586304.06,11.127388,-2.512009,0.48
87599062bffffff,8,328707.29,11.577486,-2.462435,1.00
87390b914ffffff,64,555138.84,38.818778,-2.513659,0.00
87750c41effffff,228,946075.64,6.207541,-2.457783,0.19
8759b1a05ffffff,2,23395.06,14.821461,-2.386773,0.00
87750508cffffff,41,587559.23,7.693497,-2.459926,0.00
877526030ffffff,3,70869.97,10.261317,-2.357098,0.00
8759b16e6ffffff,69,965684.64,14.100510,-2.444051,0.00
873810154ffffff,10,346979.75,31.512027,-2.594420,1.00
877522230ffffff,28,154459.12,9.064027,-2.536852,0.00
873831ba6ffffff,173,543072.03,34.682690,-2.511870,0.00
8739292adffffff,24,58017.73,41.981677,-2.508838,0.54
87390820dffffff,88,367877.15,39.140623,-2.428442,0.08
8759a4b00ffffff,1,12922.96,17.653495,-2.477924,0.00
8759b325dffffff,420,661286.44,13.509298,-2.425176,0.05
873815c28ffffff,11,129119.92,32.534094,-2.605175,0.00
87390d703ffffff,50,253888.98,39.949498,-2.496395,0.02
87390d78cffffff,47,126227.60,39.818926,-2.513908,0.00
873976d49ffffff,351,733926.45,41.491058,-2.472572,0.13
873908354ffffff,182,365458.31,39.246224,-2.506059,0.01
873831622ffffff,127,237705.76,33.982246,-2.452138,0.00
875990b25ffffff,7,46829.86,12.360123,-2.510518,0.14
873831764ffffff,10,44245.03,34.159297,-2.397475,0.00
8775260d4ffffff,109,357911.19,10.130597,-2.432341,0.00
877526652ffffff,15,314790.08,9.865455,-2.538200,0.00
875992312ffffff,9,438935.91,10.993928,-2.738101,1.00
877526662ffffff,277,1612841.55,9.886465,-2.457196,0.05
875995854ffffff,12,286201.59,13.157313,-2.370800,1.00
877526014ffffff,13,307103.22,10.255061,-2.380840,0.00
875986db0ffffff,9,91019.18,13.794941,-2.549925,0.00
875916418ffffff,4,983239.73,17.948706,-1.481530,0.00
8759a406dffffff,2,30240.72,17.312798,-2.448338,0.00
8738224d0ffffff,23,99332.99,34.892395,-2.392050,1.00
877505cecffffff,154,236765.91,7.948088,-2.471838,0.00
87750131cffffff,76,581443.91,6.658721,-2.519482,0.00
877526ceeffffff,5,84342.62,10.450519,-2.483524,1.00
8759a6b08ffffff,2,112764.17,16.685541,-2.757086,0.00
8759a5c2cffffff,12,2949719.19,17.480851,-1.964497,0.00
873806daeffffff,7,236028.03,33.570619,-2.401313,0.00
873885160ffffff,5,1121493.50,27.627402,-2.947697,1.00
8759a6b40ffffff,2,112764.17,16.709514,-2.671810,0.00
875934765ffffff,12,1281734.53,21.782484,-1.707680,1.00
87390bc42ffffff,121,449645.98,38.417871,-2.469146,0.00
877508759ffffff,760,870101.49,5.045934,-2.475038,0.06
87752230affffff,304,1029878.16,9.079671,-2.479593,0.03
875992a49ffffff,20,185799.69,11.291432,-2.530865,0.00
87390d14affffff,398,1146924.98,40.354489,-2.451621,0.01
877522820ffffff,46,779445.36,9.643871,-2.397481,0.00
875995442ffffff,10,66739.60,12.530994,-2.428669,0.00
873976c56ffffff,50,207996.76,41.326608,-2.511017,0.00
87390820bffffff,199,1698835.57,39.100331,-2.426526,0.00
877505634ffffff,40,968848.56,7.550896,-2.586657,1.00
8759a5864ffffff,2,491619.87,17.793911,-1.622656,0.00
875990b75ffffff,57,320355.22,12.326384,-2.414230,0.00
877501300ffffff,3,16999.83,6.670277,-2.490945,0.00
8759a6a68ffffff,1,15170.09,16.638275,-2.554752,0.00
8775266ddffffff,14,309444.09,9.811597,-2.624057,1.00
875995094ffffff,21,72211.36,12.657310,-2.414666,0.57
8759b3261ffffff,535,982722.06,13.593236,-2.452886,0.00
873976485ffffff,534,947727.44,40.832174,-2.499186,0.09
87390d14effffff,404,1825902.01,40.373856,-2.466402,0.24
87752289cffffff,75,1148743.51,9.585207,-2.589375,0.00
873824606ffffff,2996,1032683.11,36.888762,-2.426621,0.37
8738240c0ffffff,784,1688745.65,37.164852,-2.457218,0.00
87390b406ffffff,453,1558452.03,38.001772,-2.486483,0.06
87750570bffffff,2,28451.57,7.540452,-2.529418,1.00
8759a0d93ffffff,20,73620.38,16.415252,-2.495877,0.00
873976566ffffff,723,1357970.96,41.157127,-2.434654,0.29
87752675dffffff,39,60014.23,9.944886,-2.441513,0.00
873929658ffffff,14,270152.80,41.721544,-2.608240,0.00
873976c70ffffff,115,197611.21,41.385880,-2.509601,0.08
873815981ffffff,89,1168552.04,32.805529,-2.508078,0.00
87750c4b5ffffff,51,277144.52,6.272691,-2.535917,0.00
877522121ffffff,12,352763.64,9.507556,-2.571886,0.00
877501251ffffff,20,40685.70,6.450494,-2.494923,0.00
8759a256cffffff,47,1755614.46,15.377512,-2.468356,0.00
877522a84ffffff,211,1493635.51,9.266256,-2.425539,0.17
877501148ffffff,11,44693.72,6.852051,-2.511501,0.00
873976d6bffffff,53,361082.96,41.527436,-2.502957,0.53
87750122dffffff,32,85045.79,6.542748,-2.466164,0.00
8759a4b61ffffff,21,1067313.14,17.713257,-2.332884,0.00
877522323ffffff,105,110624.43,9.149553,-2.451951,0.00
873908341ffffff,125,179420.13,39.279175,-2.429096,0.00
877508d02ffffff,37,262131.31,5.772475,-2.474619,0.11
873824633ffffff,3457,1621712.00,36.885124,-2.446199,0.25
87750eb4bffffff,149,3966828.27,5.929340,-2.485618,0.72
87750132dffffff,192,586902.80,6.658254,-2.425869,0.27
87390b982ffffff,53,131159.34,38.684286,-2.520786,0.00
873929a48ffffff,7909,1669916.11,42.468790,-2.433432,0.12
8759922ceffffff,36,402885.48,10.802876,-2.477557,0.00
87599594dffffff,9,183968.21,13.305077,-2.356031,0.00
877501200ffffff,5,29671.80,6.564734,-2.529183,0.00
87390b905ffffff,29,133484.45,38.873100,-2.439587,0.10
875934181ffffff,2,213622.42,21.930591,-2.023947,1.00
875993d8effffff,14,147132.32,11.165713,-2.471159,0.00
8738159a0ffffff,24,486046.92,32.855905,-2.551829,0.88
87382484effffff,1,3481.43,37.699051,-2.524977,0.00
877522956ffffff,32,405764.17,9.652770,-2.362011,0.00
8759935b3ffffff,8,262080.96,10.823716,-2.421485,1.00
873976988ffffff,251,795597.91,41.636463,-2.434098,0.14
873831064ffffff,72,314152.12,34.432267,-2.458400,0.44
8738158a3ffffff,35,162005.99,32.718667,-2.432111,0.00
875990b74ffffff,138,340980.88,12.332171,-2.435443,0.00
8759b13b1ffffff,11,42335.91,14.445769,-2.432381,0.00
87390d0e1ffffff,122,929795.23,40.182143,-2.452920,0.00
873929352ffffff,167,526622.79,42.145682,-2.498737,0.00
87397649cffffff,109,147722.66,40.770845,-2.499026,0.00
8759951a1ffffff,27,89019.79,12.847881,-2.456926,0.00
87599581dffffff,12,27159.87,13.140822,-2.432688,0.00
873908a63ffffff,36,137104.22,39.589098,-2.519962,0.00
873908a4bffffff,152,272543.42,39.518020,-2.427001,0.00
87381591effffff,50,249855.30,32.892253,-2.467578,0.00
875992221ffffff,13,634018.54,10.987771,-2.603053,1.00
873908a4dffffff,888,868143.59,39.558393,-2.425044,0.07
873885012ffffff,7,1570090.91,27.351796,-3.037869,1.00
8759b3a6effffff,27,339577.11,13.941142,-2.580322,0.00
873824b9cffffff,213,646372.86,37.546945,-2.454048,0.00
873831162ffffff,12,190110.03,34.513148,-2.548678,1.00
87750121dffffff,72,2053289.77,6.530131,-2.551431,1.00
8775228aeffffff,23,189153.66,9.610489,-2.526138,0.00
873909db2ffffff,259,679276.72,39.411001,-2.467163,0.00
8759934a3ffffff,10,432729.55,10.744272,-2.293998,1.00
